time,f1_c,f1_a,f1_s,f1_d,f2_c,f2_a,f2_s,f2_d,prg_c,prg_a,prg_s,prg_d,prd_c,prd_a,prd_s,prd_d,pr_s,pr_d,lq_s,lq_d,cmp_a_s,cmp_a_d,cmp_b_s,cmp_b_d,cmp_c_s,cmp_c_d
480.3016,3425,22130,28346,0,1939,1965,166,0,0,0,0,0,56524,55064,23401,0,55227,0,28981,0,30827,0,1055,0,33651,0
480.4041,3425,22130,28346,0,1939,1965,166,0,0,0,0,0,56524,55064,23401,0,55227,0,28981,0,30827,0,1055,0,33651,0
480.5063,3425,22130,28346,0,1939,1965,166,0,0,0,0,0,56524,55064,23401,0,55227,0,28981,0,30827,0,1055,0,33651,0
480.6080,3425,22130,28346,0,1939,1965,166,0,0,0,0,0,56524,55064,23401,0,55227,0,28981,0,30827,0,1055,0,33651,0
480.7104,3425,22130,28346,0,1939,1965,166,0,0,0,0,0,56524,55064,23401,0,55227,0,28981,0,30827,0,1055,0,33651,0
480.8127,3425,22130,28346,0,1939,1965,166,0,0,0,0,0,56524,55064,23401,0,55227,0,28981,0,30827,0,1055,0,33651,0
480.9149,3425,22130,28346,0,1939,1965,166,0,0,0,0,0,56524,55064,23401,0,55227,0,28981,0,30827,0,1055,0,33651,0
481.0174,0,3425,4387,-23959,1912,1938,164,-2,0,0,0,0,57934,56524,24021,620,55225,-2,28976,-5,30827,0,1056,1,33651,0
481.1196,0,3425,4387,0,1912,1938,164,0,0,0,0,0,57934,56524,24021,0,55225,0,28976,0,30827,0,1056,0,33651,0
481.2217,0,3425,4387,0,1912,1938,164,0,0,0,0,0,57934,56524,24021,0,55225,0,28976,0,30827,0,1056,0,33651,0
481.3235,0,3425,4387,0,1912,1938,164,0,0,0,0,0,57934,56524,24021,0,55225,0,28976,0,30827,0,1056,0,33651,0
481.4255,0,3425,4387,0,1912,1938,164,0,0,0,0,0,57934,56524,24021,0,55225,0,28976,0,30827,0,1056,0,33651,0
481.5277,0,3425,4387,0,1912,1938,164,0,0,0,0,0,57934,56524,24021,0,55225,0,28976,0,30827,0,1056,0,33651,0
481.6301,0,3425,4387,0,1912,1938,164,0,0,0,0,0,57934,56524,24021,0,55225,0,28976,0,30827,0,1056,0,33651,0
481.7322,0,3425,4387,0,1912,1938,164,0,0,0,0,0,57934,56524,24021,0,55225,0,28976,0,30827,0,1056,0,33651,0
481.8339,0,3425,4387,0,1912,1938,164,0,0,0,0,0,57934,56524,24021,0,55225,0,28976,0,30827,0,1056,0,33651,0
481.9362,0,3425,4387,0,1912,1938,164,0,0,0,0,0,57934,56524,24021,0,55225,0,28976,0,30827,0,1056,0,33651,0
482.0383,0,0,0,-4387,1886,1911,162,-2,0,0,0,0,59294,57934,24613,592,55194,-31,28971,-5,30826,-1,1056,0,33652,1
482.1406,0,0,0,0,1886,1911,162,0,0,0,0,0,59294,57934,24613,0,55194,0,28971,0,30826,0,1056,0,33652,0
482.2429,0,0,0,0,1886,1911,162,0,0,0,0,0,59294,57934,24613,0,55194,0,28971,0,30826,0,1056,0,33652,0
482.3446,0,0,0,0,1886,1911,162,0,0,0,0,0,59294,57934,24613,0,55194,0,28971,0,30826,0,1056,0,33652,0
482.4468,0,0,0,0,1886,1911,162,0,0,0,0,0,59294,57934,24613,0,55194,0,28971,0,30826,0,1056,0,33652,0
482.5490,0,0,0,0,1886,1911,162,0,0,0,0,0,59294,57934,24613,0,55194,0,28971,0,30826,0,1056,0,33652,0
482.6516,0,0,0,0,1886,1911,162,0,0,0,0,0,59294,57934,24613,0,55194,0,28971,0,30826,0,1056,0,33652,0
482.7534,0,0,0,0,1886,1911,162,0,0,0,0,0,59294,57934,24613,0,55194,0,28971,0,30826,0,1056,0,33652,0
482.8556,0,0,0,0,1886,1911,162,0,0,0,0,0,59294,57934,24613,0,55194,0,28971,0,30826,0,1056,0,33652,0
482.9573,0,0,0,0,1862,1886,160,-2,0,0,0,0,60594,59294,25182,569,55156,-38,28965,-6,30825,-1,1057,1,33652,0
483.0597,0,0,0,0,1862,1886,160,0,0,0,0,0,60594,59294,25182,0,55156,0,28965,0,30825,0,1057,0,33652,0
483.1616,0,0,0,0,1862,1886,160,0,0,0,0,0,60594,59294,25182,0,55156,0,28965,0,30825,0,1057,0,33652,0
483.2642,0,0,0,0,1862,1886,160,0,0,0,0,0,60594,59294,25182,0,55156,0,28965,0,30825,0,1057,0,33652,0
483.3670,0,0,0,0,1862,1886,160,0,0,0,0,0,60594,59294,25182,0,55156,0,28965,0,30825,0,1057,0,33652,0
483.4691,0,0,0,0,1862,1886,160,0,0,0,0,0,60594,59294,25182,0,55156,0,28965,0,30825,0,1057,0,33652,0
483.5711,0,0,0,0,1862,1886,160,0,0,0,0,0,60594,59294,25182,0,55156,0,28965,0,30825,0,1057,0,33652,0
483.6730,0,0,0,0,1862,1886,160,0,0,0,0,0,60594,59294,25182,0,55156,0,28965,0,30825,0,1057,0,33652,0
483.7752,0,0,0,0,1862,1886,160,0,0,0,0,0,60594,59294,25182,0,55156,0,28965,0,30825,0,1057,0,33652,0
483.8774,0,0,0,0,1862,1886,160,0,0,0,0,0,60594,59294,25182,0,55156,0,28965,0,30825,0,1057,0,33652,0
483.9793,0,0,0,0,1840,1862,158,-2,0,0,0,0,61833,60593,25725,543,55119,-37,28959,-6,30823,-2,1058,1,33653,1
484.0812,0,0,0,0,1840,1862,158,0,0,0,0,0,61833,60593,25725,0,55119,0,28959,0,30823,0,1058,0,33653,0
484.1833,0,0,0,0,1840,1862,158,0,0,0,0,0,61833,60593,25725,0,55119,0,28959,0,30823,0,1058,0,33653,0
484.2856,0,0,0,0,1840,1862,158,0,0,0,0,0,61833,60593,25725,0,55119,0,28959,0,30823,0,1058,0,33653,0
484.3877,0,0,0,0,1840,1862,158,0,0,0,0,0,61833,60593,25725,0,55119,0,28959,0,30823,0,1058,0,33653,0
484.4900,0,0,0,0,1840,1862,158,0,0,0,0,0,61833,60593,25725,0,55119,0,28959,0,30823,0,1058,0,33653,0
484.5915,0,0,0,0,1840,1862,158,0,0,0,0,0,61833,60593,25725,0,55119,0,28959,0,30823,0,1058,0,33653,0
484.6936,0,0,0,0,1840,1862,158,0,0,0,0,0,61833,60593,25725,0,55119,0,28959,0,30823,0,1058,0,33653,0
484.7959,0,0,0,0,1840,1862,158,0,0,0,0,0,61833,60593,25725,0,55119,0,28959,0,30823,0,1058,0,33653,0
484.8981,0,0,0,0,1840,1862,158,0,0,0,0,0,61833,60593,25725,0,55119,0,28959,0,30823,0,1058,0,33653,0
485.0005,0,0,0,0,1819,1840,156,-2,0,0,0,0,63012,61832,26242,517,55082,-37,28953,-6,30822,-1,1058,0,33653,0
485.1027,0,0,0,0,1819,1840,156,0,0,0,0,0,63012,61832,26242,0,55082,0,28953,0,30822,0,1058,0,33653,0
485.2044,0,0,0,0,1819,1840,156,0,0,0,0,0,63012,61832,26242,0,55082,0,28953,0,30822,0,1058,0,33653,0
485.3066,0,0,0,0,1819,1840,156,0,0,0,0,0,63012,61832,26242,0,55082,0,28953,0,30822,0,1058,0,33653,0
485.4090,0,0,0,0,1819,1840,156,0,0,0,0,0,63012,61832,26242,0,55082,0,28953,0,30822,0,1058,0,33653,0
485.5110,0,0,0,0,1819,1840,156,0,0,0,0,0,63012,61832,26242,0,55082,0,28953,0,30822,0,1058,0,33653,0
485.6130,0,0,0,0,1819,1840,156,0,0,0,0,0,63012,61832,26242,0,55082,0,28953,0,30822,0,1058,0,33653,0
485.7149,0,0,0,0,1819,1840,156,0,0,0,0,0,63012,61832,26242,0,55082,0,28953,0,30822,0,1058,0,33653,0
485.8175,0,0,0,0,1819,1840,156,0,0,0,0,0,63012,61832,26242,0,55082,0,28953,0,30822,0,1058,0,33653,0
485.9195,0,0,0,0,1819,1840,156,0,0,0,0,0,63012,61832,26242,0,55082,0,28953,0,30822,0,1058,0,33653,0
486.0218,0,0,0,0,1799,1819,154,-2,0,0,0,0,64122,63012,26733,491,55044,-38,28946,-7,30821,-1,1059,1,33653,0
486.1238,0,0,0,0,1799,1819,154,0,0,0,0,0,64122,63012,26733,0,55044,0,28946,0,30821,0,1059,0,33653,0
486.2259,0,0,0,0,1799,1819,154,0,0,0,0,0,64122,63012,26733,0,55044,0,28946,0,30821,0,1059,0,33653,0
486.3275,0,0,0,0,1799,1819,154,0,0,0,0,0,64122,63012,26733,0,55044,0,28946,0,30821,0,1059,0,33653,0
486.4295,0,0,0,0,1799,1819,154,0,0,0,0,0,64122,63012,26733,0,55044,0,28946,0,30821,0,1059,0,33653,0
486.5315,0,0,0,0,1799,1819,154,0,0,0,0,0,64122,63012,26733,0,55044,0,28946,0,30821,0,1059,0,33653,0
486.6343,0,0,0,0,1799,1819,154,0,0,0,0,0,64122,63012,26733,0,55044,0,28946,0,30821,0,1059,0,33653,0
486.7366,0,0,0,0,1799,1819,154,0,0,0,0,0,64122,63012,26733,0,55044,0,28946,0,30821,0,1059,0,33653,0
486.8381,0,0,0,0,1799,1819,154,0,0,0,0,0,64122,63012,26733,0,55044,0,28946,0,30821,0,1059,0,33653,0
486.9401,0,0,0,0,1799,1819,154,0,0,0,0,0,64122,63012,26733,0,55044,0,28946,0,30821,0,1059,0,33653,0
487.0423,0,0,0,0,1780,1799,152,-2,0,0,0,0,65172,64122,27194,461,55007,-37,28940,-6,30820,-1,1060,1,33654,1
487.1446,0,0,0,0,1780,1799,152,0,0,0,0,0,65172,64122,27194,0,55007,0,28940,0,30820,0,1060,0,33654,0
487.2471,0,0,0,0,1780,1799,152,0,0,0,0,0,65172,64122,27194,0,55007,0,28940,0,30820,0,1060,0,33654,0
487.3492,0,0,0,0,1780,1799,152,0,0,0,0,0,65172,64122,27194,0,55007,0,28940,0,30820,0,1060,0,33654,0
487.4509,0,0,0,0,1780,1799,152,0,0,0,0,0,65172,64122,27194,0,55007,0,28940,0,30820,0,1060,0,33654,0
487.5530,0,0,0,0,1780,1799,152,0,0,0,0,0,65172,64122,27194,0,55007,0,28940,0,30820,0,1060,0,33654,0
487.6552,0,0,0,0,1780,1799,152,0,0,0,0,0,65172,64122,27194,0,55007,0,28940,0,30820,0,1060,0,33654,0
487.7576,0,0,0,0,1780,1799,152,0,0,0,0,0,65172,64122,27194,0,55007,0,28940,0,30820,0,1060,0,33654,0
487.8596,0,0,0,0,1780,1799,152,0,0,0,0,0,65172,64122,27194,0,55007,0,28940,0,30820,0,1060,0,33654,0
487.9612,0,0,0,0,1762,1780,151,-1,0,0,0,0,65535,65172,27630,436,54969,-38,28933,-7,30819,-1,1060,0,33654,0
488.0633,0,0,0,0,1762,1780,151,0,0,0,0,0,65535,65172,27630,0,54969,0,28933,0,30819,0,1060,0,33654,0
488.1664,0,0,0,0,1762,1780,151,0,0,0,0,0,65535,65172,27630,0,54969,0,28933,0,30819,0,1060,0,33654,0
488.2689,0,0,0,0,1762,1780,151,0,0,0,0,0,65535,65172,27630,0,54969,0,28933,0,30819,0,1060,0,33654,0
488.3710,0,0,0,0,1762,1780,151,0,0,0,0,0,65535,65172,27630,0,54969,0,28933,0,30819,0,1060,0,33654,0
488.4730,0,0,0,0,1762,1780,151,0,0,0,0,0,65535,65172,27630,0,54969,0,28933,0,30819,0,1060,0,33654,0
488.5746,0,0,0,0,1762,1780,151,0,0,0,0,0,65535,65172,27630,0,54969,0,28933,0,30819,0,1060,0,33654,0
488.6769,0,0,0,0,1762,1780,151,0,0,0,0,0,65535,65172,27630,0,54969,0,28933,0,30819,0,1060,0,33654,0
488.7793,0,0,0,0,1762,1780,151,0,0,0,0,0,65535,65172,27630,0,54969,0,28933,0,30819,0,1060,0,33654,0
488.8813,0,0,0,0,1762,1780,151,0,0,0,0,0,65535,65172,27630,0,54969,0,28933,0,30819,0,1060,0,33654,0
488.9832,0,0,0,0,1745,1762,149,-2,0,0,0,0,65535,65535,27774,144,54932,-37,28925,-8,30818,-1,1061,1,33655,1
489.0853,0,0,0,0,1745,1762,149,0,0,0,0,0,65535,65535,27774,0,54932,0,28925,0,30818,0,1061,0,33655,0
489.1869,0,0,0,0,1745,1762,149,0,0,0,0,0,65535,65535,27774,0,54932,0,28925,0,30818,0,1061,0,33655,0
489.2889,0,0,0,0,1745,1762,149,0,0,0,0,0,65535,65535,27774,0,54932,0,28925,0,30818,0,1061,0,33655,0
489.3911,0,0,0,0,1745,1762,149,0,0,0,0,0,65535,65535,27774,0,54932,0,28925,0,30818,0,1061,0,33655,0
489.4931,0,0,0,0,1745,1762,149,0,0,0,0,0,65535,65535,27774,0,54932,0,28925,0,30818,0,1061,0,33655,0
489.5955,0,0,0,0,1745,1762,149,0,0,0,0,0,65535,65535,27774,0,54932,0,28925,0,30818,0,1061,0,33655,0
489.6972,0,0,0,0,1745,1762,149,0,0,0,0,0,65535,65535,27774,0,54932,0,28925,0,30818,0,1061,0,33655,0
489.8011,0,0,0,0,1745,1762,149,0,0,0,0,0,65535,65535,27774,0,54932,0,28925,0,30818,0,1061,0,33655,0
489.9035,0,0,0,0,1745,1762,149,0,0,0,0,0,65535,65535,27774,0,54932,0,28925,0,30818,0,1061,0,33655,0
490.0057,0,0,0,0,1730,1745,148,-1,0,0,0,0,65535,65535,27764,-10,54894,-38,28918,-7,30816,-2,1062,1,33655,0
490.1073,0,0,0,0,1730,1745,148,0,0,0,0,0,65535,65535,27764,0,54894,0,28918,0,30816,0,1062,0,33655,0
490.2088,0,0,0,0,1730,1745,148,0,0,0,0,0,65535,65535,27764,0,54894,0,28918,0,30816,0,1062,0,33655,0
490.3111,0,0,0,0,1730,1745,148,0,0,0,0,0,65535,65535,27764,0,54894,0,28918,0,30816,0,1062,0,33655,0
490.4135,0,0,0,0,1730,1745,148,0,0,0,0,0,65535,65535,27764,0,54894,0,28918,0,30816,0,1062,0,33655,0
490.5159,0,0,0,0,1730,1745,148,0,0,0,0,0,65535,65535,27764,0,54894,0,28918,0,30816,0,1062,0,33655,0
490.6179,0,0,0,0,1730,1745,148,0,0,0,0,0,65535,65535,27764,0,54894,0,28918,0,30816,0,1062,0,33655,0
490.7199,0,0,0,0,1730,1745,148,0,0,0,0,0,65535,65535,27764,0,54894,0,28918,0,30816,0,1062,0,33655,0
490.8216,0,0,0,0,1730,1745,148,0,0,0,0,0,65535,65535,27764,0,54894,0,28918,0,30816,0,1062,0,33655,0
490.9236,0,0,0,0,1730,1745,148,0,0,0,0,0,65535,65535,27764,0,54894,0,28918,0,30816,0,1062,0,33655,0
491.0256,0,0,0,0,1716,1730,146,-2,0,0,0,0,65535,65535,27754,-10,54857,-37,28910,-8,30815,-1,1062,0,33656,1
491.1279,0,0,0,0,1716,1730,146,0,0,0,0,0,65535,65535,27754,0,54857,0,28910,0,30815,0,1062,0,33656,0
491.2297,0,0,0,0,1716,1730,146,0,0,0,0,0,65535,65535,27754,0,54857,0,28910,0,30815,0,1062,0,33656,0
491.3311,0,0,0,0,1716,1730,146,0,0,0,0,0,65535,65535,27754,0,54857,0,28910,0,30815,0,1062,0,33656,0
491.4331,0,0,0,0,1716,1730,146,0,0,0,0,0,65535,65535,27754,0,54857,0,28910,0,30815,0,1062,0,33656,0
491.5352,0,0,0,0,1716,1730,146,0,0,0,0,0,65535,65535,27754,0,54857,0,28910,0,30815,0,1062,0,33656,0
491.6372,0,0,0,0,1716,1730,146,0,0,0,0,0,65535,65535,27754,0,54857,0,28910,0,30815,0,1062,0,33656,0
491.7391,0,0,0,0,1716,1730,146,0,0,0,0,0,65535,65535,27754,0,54857,0,28910,0,30815,0,1062,0,33656,0
491.8407,0,0,0,0,1716,1730,146,0,0,0,0,0,65535,65535,27754,0,54857,0,28910,0,30815,0,1062,0,33656,0
491.9429,0,0,0,0,1716,1730,146,0,0,0,0,0,65535,65535,27754,0,54857,0,28910,0,30815,0,1062,0,33656,0
492.0451,0,0,0,0,1703,1716,145,-1,0,0,0,0,65535,65535,27744,-10,54819,-38,28903,-7,30814,-1,1063,1,33656,0
492.1472,0,0,0,0,1703,1716,145,0,0,0,0,0,65535,65535,27744,0,54819,0,28903,0,30814,0,1063,0,33656,0
492.2492,0,0,0,0,1703,1716,145,0,0,0,0,0,65535,65535,27744,0,54819,0,28903,0,30814,0,1063,0,33656,0
492.3517,0,0,0,0,1703,1716,145,0,0,0,0,0,65535,65535,27744,0,54819,0,28903,0,30814,0,1063,0,33656,0
492.4531,0,0,0,0,1703,1716,145,0,0,0,0,0,65535,65535,27744,0,54819,0,28903,0,30814,0,1063,0,33656,0
492.5551,0,0,0,0,1703,1716,145,0,0,0,0,0,65535,65535,27744,0,54819,0,28903,0,30814,0,1063,0,33656,0
492.6572,0,0,0,0,1703,1716,145,0,0,0,0,0,65535,65535,27744,0,54819,0,28903,0,30814,0,1063,0,33656,0
492.7594,0,0,0,0,1703,1716,145,0,0,0,0,0,65535,65535,27744,0,54819,0,28903,0,30814,0,1063,0,33656,0
492.8616,0,0,0,0,1703,1716,145,0,0,0,0,0,65535,65535,27744,0,54819,0,28903,0,30814,0,1063,0,33656,0
492.9637,0,0,0,0,1690,1703,144,-1,0,0,0,0,65535,65535,27734,-10,54782,-37,28896,-7,30814,0,1063,0,33656,0
493.0656,0,0,0,0,1691,1703,144,0,0,0,0,0,65535,65535,27734,0,54782,0,28896,0,30813,-1,1064,1,33657,1
493.1675,0,0,0,0,1691,1703,144,0,0,0,0,0,65535,65535,27734,0,54782,0,28896,0,30813,0,1064,0,33657,0
493.2711,0,0,0,0,1691,1703,144,0,0,0,0,0,65535,65535,27734,0,54782,0,28896,0,30813,0,1064,0,33657,0
493.3735,0,0,0,0,1691,1703,144,0,0,0,0,0,65535,65535,27734,0,54782,0,28896,0,30813,0,1064,0,33657,0
493.4759,0,0,0,0,1691,1703,144,0,0,0,0,0,65535,65535,27734,0,54782,0,28896,0,30813,0,1064,0,33657,0
493.5779,0,0,0,0,1691,1703,144,0,0,0,0,0,65535,65535,27734,0,54782,0,28896,0,30813,0,1064,0,33657,0
493.6808,0,0,0,0,1691,1703,144,0,0,0,0,0,65535,65535,27734,0,54782,0,28896,0,30813,0,1064,0,33657,0
493.7832,0,0,0,0,1691,1703,144,0,0,0,0,0,65535,65535,27734,0,54782,0,28896,0,30813,0,1064,0,33657,0
493.8857,0,0,0,0,1691,1703,144,0,0,0,0,0,65535,65535,27734,0,54782,0,28896,0,30813,0,1064,0,33657,0
493.9876,0,0,0,0,1680,1691,143,-1,0,0,0,0,65535,65535,27724,-10,54745,-37,28888,-8,30812,-1,1064,0,33657,0
494.0897,0,0,0,0,1680,1691,143,0,0,0,0,0,65535,65535,27724,0,54745,0,28888,0,30812,0,1064,0,33657,0
494.1915,0,0,0,0,1680,1691,143,0,0,0,0,0,65535,65535,27724,0,54745,0,28888,0,30812,0,1064,0,33657,0
494.2936,0,0,0,0,1680,1691,143,0,0,0,0,0,65535,65535,27724,0,54745,0,28888,0,30812,0,1064,0,33657,0
494.3957,0,0,0,0,1680,1691,143,0,0,0,0,0,65535,65535,27724,0,54745,0,28888,0,30812,0,1064,0,33657,0
494.4981,0,0,0,0,1680,1691,143,0,0,0,0,0,65535,65535,27724,0,54745,0,28888,0,30812,0,1064,0,33657,0
494.6001,0,0,0,0,1680,1691,143,0,0,0,0,0,65535,65535,27724,0,54745,0,28888,0,30812,0,1064,0,33657,0
494.7021,0,0,0,0,1680,1691,143,0,0,0,0,0,65535,65535,27724,0,54745,0,28888,0,30812,0,1064,0,33657,0
494.8041,0,0,0,0,1680,1691,143,0,0,0,0,0,65535,65535,27724,0,54745,0,28888,0,30812,0,1064,0,33657,0
494.9061,0,0,0,0,1680,1691,143,0,0,0,0,0,65535,65535,27724,0,54745,0,28888,0,30812,0,1064,0,33657,0
495.0085,0,0,0,0,1670,1680,142,-1,0,0,0,0,65535,65535,27715,-9,54707,-38,28881,-7,30811,-1,1065,1,33658,1
495.1105,0,0,0,0,1670,1680,142,0,0,0,0,0,65535,65535,27715,0,54707,0,28881,0,30811,0,1065,0,33658,0
495.2124,0,0,0,0,1670,1680,142,0,0,0,0,0,65535,65535,27715,0,54707,0,28881,0,30811,0,1065,0,33658,0
495.3149,0,0,0,0,1670,1680,142,0,0,0,0,0,65535,65535,27715,0,54707,0,28881,0,30811,0,1065,0,33658,0
495.4174,0,0,0,0,1670,1680,142,0,0,0,0,0,65535,65535,27715,0,54707,0,28881,0,30811,0,1065,0,33658,0
495.5194,0,0,0,0,1670,1680,142,0,0,0,0,0,65535,65535,27715,0,54707,0,28881,0,30811,0,1065,0,33658,0
495.6218,0,0,0,0,1670,1680,142,0,0,0,0,0,65535,65535,27715,0,54707,0,28881,0,30811,0,1065,0,33658,0
495.7233,0,0,0,0,1670,1680,142,0,0,0,0,0,65535,65535,27715,0,54707,0,28881,0,30811,0,1065,0,33658,0
495.8250,0,0,0,0,1670,1680,142,0,0,0,0,0,65535,65535,27715,0,54707,0,28881,0,30811,0,1065,0,33658,0
495.9271,0,0,0,0,1670,1680,142,0,0,0,0,0,65535,65535,27715,0,54707,0,28881,0,30811,0,1065,0,33658,0
496.0294,0,0,0,0,1662,1670,141,-1,0,0,0,0,65535,65535,27705,-10,54670,-37,28873,-8,30809,-2,1066,1,33658,0
496.1319,0,0,0,0,1662,1670,141,0,0,0,0,0,65535,65535,27705,0,54670,0,28873,0,30809,0,1066,0,33658,0
496.2340,0,0,0,0,1662,1670,141,0,0,0,0,0,65535,65535,27705,0,54670,0,28873,0,30809,0,1066,0,33658,0
496.3361,0,0,0,0,1662,1670,141,0,0,0,0,0,65535,65535,27705,0,54670,0,28873,0,30809,0,1066,0,33658,0
496.4379,0,0,0,0,1662,1670,141,0,0,0,0,0,65535,65535,27705,0,54670,0,28873,0,30809,0,1066,0,33658,0
496.5403,0,0,0,0,1662,1670,141,0,0,0,0,0,65535,65535,27705,0,54670,0,28873,0,30809,0,1066,0,33658,0
496.6425,0,0,0,0,1662,1670,141,0,0,0,0,0,65535,65535,27705,0,54670,0,28873,0,30809,0,1066,0,33658,0
496.7447,0,0,0,0,1662,1670,141,0,0,0,0,0,65535,65535,27705,0,54670,0,28873,0,30809,0,1066,0,33658,0
496.8468,0,0,0,0,1662,1670,141,0,0,0,0,0,65535,65535,27705,0,54670,0,28873,0,30809,0,1066,0,33658,0
496.9489,0,0,0,0,1662,1670,141,0,0,0,0,0,65535,65535,27705,0,54670,0,28873,0,30809,0,1066,0,33658,0
497.0509,0,0,0,0,1655,1662,141,0,0,0,0,0,65535,65535,27695,-10,54633,-37,28866,-7,30808,-1,1067,1,33659,1
497.1529,0,0,0,0,1655,1662,141,0,0,0,0,0,65535,65535,27695,0,54633,0,28866,0,30808,0,1067,0,33659,0
497.2554,0,0,0,0,1655,1662,141,0,0,0,0,0,65535,65535,27695,0,54633,0,28866,0,30808,0,1067,0,33659,0
497.3577,0,0,0,0,1655,1662,141,0,0,0,0,0,65535,65535,27695,0,54633,0,28866,0,30808,0,1067,0,33659,0
497.4598,0,0,0,0,1655,1662,141,0,0,0,0,0,65535,65535,27695,0,54633,0,28866,0,30808,0,1067,0,33659,0
497.5616,0,0,0,0,1655,1662,141,0,0,0,0,0,65535,65535,27695,0,54633,0,28866,0,30808,0,1067,0,33659,0
497.6636,0,0,0,0,1655,1662,141,0,0,0,0,0,65535,65535,27695,0,54633,0,28866,0,30808,0,1067,0,33659,0
497.7666,0,0,0,0,1655,1662,141,0,0,0,0,0,65535,65535,27695,0,54633,0,28866,0,30808,0,1067,0,33659,0
497.8683,0,0,0,0,1655,1662,141,0,0,0,0,0,65535,65535,27695,0,54633,0,28866,0,30808,0,1067,0,33659,0
497.9705,0,0,0,0,1648,1655,140,-1,0,0,0,0,65535,65535,27685,-10,54596,-37,28859,-7,30808,0,1067,0,33659,0
498.0730,0,0,0,0,1649,1655,140,0,0,0,0,0,65535,65535,27685,0,54596,0,28859,0,30807,-1,1067,0,33659,0
498.1752,0,0,0,0,1649,1655,140,0,0,0,0,0,65535,65535,27685,0,54596,0,28859,0,30807,0,1067,0,33659,0
498.2770,0,0,0,0,1649,1655,140,0,0,0,0,0,65535,65535,27685,0,54596,0,28859,0,30807,0,1067,0,33659,0
498.3791,0,0,0,0,1649,1655,140,0,0,0,0,0,65535,65535,27685,0,54596,0,28859,0,30807,0,1067,0,33659,0
498.4813,0,0,0,0,1649,1655,140,0,0,0,0,0,65535,65535,27685,0,54596,0,28859,0,30807,0,1067,0,33659,0
498.5837,0,0,0,0,1649,1655,140,0,0,0,0,0,65535,65535,27685,0,54596,0,28859,0,30807,0,1067,0,33659,0
498.6853,0,0,0,0,1649,1655,140,0,0,0,0,0,65535,65535,27685,0,54596,0,28859,0,30807,0,1067,0,33659,0
498.7874,0,0,0,0,1649,1655,140,0,0,0,0,0,65535,65535,27685,0,54596,0,28859,0,30807,0,1067,0,33659,0
498.8895,0,0,0,0,1649,1655,140,0,0,0,0,0,65535,65535,27685,0,54596,0,28859,0,30807,0,1067,0,33659,0
498.9921,0,0,0,0,1644,1649,140,0,0,0,0,0,65535,65535,27675,-10,54559,-37,28851,-8,30806,-1,1068,1,33660,1
499.1752,0,0,0,0,1644,1649,140,0,0,0,0,0,65535,65535,27675,0,54559,0,28851,0,30806,0,1068,0,33660,0
499.2773,0,0,0,0,1644,1649,140,0,0,0,0,0,65535,65535,27675,0,54559,0,28851,0,30806,0,1068,0,33660,0
499.3796,0,0,0,0,1644,1649,140,0,0,0,0,0,65535,65535,27675,0,54559,0,28851,0,30806,0,1068,0,33660,0
499.4811,0,0,0,0,1644,1649,140,0,0,0,0,0,65535,65535,27675,0,54559,0,28851,0,30806,0,1068,0,33660,0
499.5827,0,0,0,0,1644,1649,140,0,0,0,0,0,65535,65535,27675,0,54559,0,28851,0,30806,0,1068,0,33660,0
499.6849,0,0,0,0,1644,1649,140,0,0,0,0,0,65535,65535,27675,0,54559,0,28851,0,30806,0,1068,0,33660,0
499.7871,0,0,0,0,1644,1649,140,0,0,0,0,0,65535,65535,27675,0,54559,0,28851,0,30806,0,1068,0,33660,0
499.8891,0,0,0,0,1644,1649,140,0,0,0,0,0,65535,65535,27675,0,54559,0,28851,0,30806,0,1068,0,33660,0
499.9912,0,0,0,0,1639,1644,139,-1,0,0,0,0,65535,65535,27666,-9,54559,0,28851,0,30806,0,1068,0,33660,0
500.0932,0,0,0,0,1640,1644,139,0,0,0,0,0,65535,65535,27666,0,54521,-38,28844,-7,30805,-1,1069,1,33660,0
500.1952,0,0,0,0,1640,1644,139,0,0,0,0,0,65535,65535,27666,0,54521,0,28844,0,30805,0,1069,0,33660,0
500.2974,0,0,0,0,1640,1644,139,0,0,0,0,0,65535,65535,27666,0,54521,0,28844,0,30805,0,1069,0,33660,0
500.3991,0,0,0,0,1640,1644,139,0,0,0,0,0,65535,65535,27666,0,54521,0,28844,0,30805,0,1069,0,33660,0
500.5014,0,0,0,0,1640,1644,139,0,0,0,0,0,65535,65535,27666,0,54521,0,28844,0,30805,0,1069,0,33660,0
500.6031,0,0,0,0,1640,1644,139,0,0,0,0,0,65535,65535,27666,0,54521,0,28844,0,30805,0,1069,0,33660,0
500.7049,0,0,0,0,1640,1644,139,0,0,0,0,0,65535,65535,27666,0,54521,0,28844,0,30805,0,1069,0,33660,0
500.8080,0,0,0,0,1640,1644,139,0,0,0,0,0,65535,65535,27666,0,54521,0,28844,0,30805,0,1069,0,33660,0
500.9099,0,0,0,0,1640,1644,139,0,0,0,0,0,65535,65535,27666,0,54521,0,28844,0,30805,0,1069,0,33660,0
501.0120,0,0,0,0,1637,1640,139,0,0,0,0,0,65535,65535,27656,-10,54484,-37,28836,-8,30804,-1,1069,0,33661,1
501.1141,0,0,0,0,1637,1640,139,0,0,0,0,0,65535,65535,27656,0,54484,0,28836,0,30804,0,1069,0,33661,0
